Actual,Predicted,Id,Labels
1,1,0,1
13,13,1,13
1,39,2,1
3,3,3,3
34,133,4,34
39,1,5,39
43,167,6,43
0,0,7,0
45,37,8,45
30,121,9,30
56,100,10,56
46,167,11,46
51,51,12,51
67,41,13,67
31,139,14,31
29,29,15,29
68,68,16,68
63,63,17,63
76,6,18,76
81,170,19,81
8,82,20,8
49,57,21,49
49,49,22,49
24,24,23,24
83,83,24,83
34,34,25,34
71,88,26,71
89,89,27,89
93,122,28,93
37,37,29,37
97,55,30,97
88,88,31,88
17,54,32,17
103,103,33,103
37,37,34,37
71,11,35,71
88,88,36,88
44,44,37,44
21,80,38,21
60,54,39,60
119,24,40,119
58,58,41,58
122,54,42,122
63,63,43,63
123,123,44,123
102,47,45,102
119,119,46,119
84,84,47,84
127,127,48,127
6,6,49,6
40,40,50,40
132,139,51,132
0,0,52,0
0,0,53,0
88,88,54,88
107,107,55,107
113,0,56,113
63,63,57,63
106,106,58,106
100,100,59,100
14,14,60,14
75,9,61,75
26,77,62,26
43,77,63,43
34,34,64,34
0,0,65,0
118,123,66,118
3,3,67,3
51,77,68,51
110,9,69,110
26,26,70,26
22,27,71,22
2,57,72,2
70,80,73,70
77,77,74,77
5,5,75,5
19,19,76,19
101,119,77,101
9,9,78,9
120,120,79,120
82,138,80,82
145,145,81,145
63,63,82,63
63,63,83,63
133,133,84,133
124,124,85,124
63,124,86,63
63,63,87,63
63,63,88,63
99,133,89,99
10,42,90,10
19,19,91,19
96,96,92,96
63,63,93,63
44,44,94,44
98,127,95,98
49,49,96,49
25,77,97,25
24,0,98,24
26,42,99,26
114,171,100,114
112,145,101,112
54,54,102,54
60,166,103,60
11,11,104,11
33,33,105,33
63,106,106,63
103,103,107,103
73,73,108,73
80,80,109,80
78,78,110,78
148,148,111,148
3,3,112,3
127,127,113,127
26,167,114,26
150,139,115,150
106,106,116,106
5,165,117,5
7,9,118,7
163,37,119,163
80,60,120,80
120,120,121,120
96,88,122,96
57,14,123,57
142,3,124,142
138,138,125,138
143,143,126,143
129,139,127,129
23,23,128,23
27,27,129,27
36,36,130,36
5,5,131,5
138,171,132,138
85,85,133,85
123,3,134,123
168,110,135,168
18,29,136,18
64,64,137,64
106,1,138,106
60,139,139,60
65,23,140,65
168,33,141,168
60,127,142,60
63,63,143,63
170,170,144,170
14,148,145,14
53,53,146,53
171,9,147,171
34,34,148,34
94,94,149,94
124,124,150,124
63,63,151,63
55,55,152,55
170,170,153,170
48,50,154,48
71,3,155,71
21,196,156,21
54,54,157,54
177,177,158,177
105,44,159,105
165,165,160,165
88,88,161,88
47,47,162,47
155,3,163,155
62,62,164,62
146,127,165,146
157,157,166,157
155,3,167,155
78,63,168,78
171,171,169,171
53,53,170,53
143,143,171,143
124,124,172,124
85,85,173,85
94,94,174,94
115,115,175,115
120,120,176,120
87,87,177,87
106,63,178,106
33,20,179,33
14,14,180,14
23,23,181,23
117,2,182,117
39,39,183,39
155,39,184,155
34,34,185,34
27,121,186,27
49,49,187,49
49,49,188,49
137,137,189,137
63,63,190,63
181,14,191,181
14,14,192,14
167,167,193,167
90,90,194,90
57,77,195,57
55,55,196,55
156,83,197,156
182,182,198,182
3,3,199,3
169,169,200,169
78,78,201,78
167,167,202,167
145,145,203,145
120,120,204,120
49,49,205,49
179,179,206,179
179,157,207,179
5,5,208,5
32,37,209,32
119,119,210,119
79,138,211,79
16,99,212,16
41,41,213,41
60,67,214,60
52,9,215,52
88,88,216,88
135,135,217,135
23,23,218,23
48,50,219,48
20,20,220,20
49,49,221,49
171,123,222,171
178,178,223,178
178,178,224,178
59,23,225,59
63,63,226,63
63,63,227,63
17,17,228,17
150,139,229,150
85,85,230,85
85,85,231,85
133,133,232,133
3,3,233,3
106,106,234,106
175,175,235,175
164,46,236,164
69,167,237,69
42,167,238,42
183,67,239,183
32,77,240,32
147,147,241,147
2,77,242,2
140,44,243,140
175,175,244,175
55,55,245,55
161,20,246,161
9,9,247,9
62,57,248,62
106,106,249,106
175,175,250,175
57,3,251,57
37,37,252,37
138,138,253,138
145,145,254,145
9,9,255,9
147,9,256,147
100,100,257,100
62,24,258,62
42,42,259,42
49,127,260,49
85,85,261,85
188,26,262,188
87,87,263,87
57,119,264,57
175,175,265,175
3,3,266,3
3,3,267,3
3,3,268,3
85,85,269,85
153,145,270,153
109,158,271,109
154,50,272,154
61,130,273,61
117,77,274,117
80,167,275,80
106,106,276,106
62,62,277,62
35,78,278,35
92,167,279,92
138,138,280,138
48,154,281,48
63,63,282,63
128,62,283,128
36,36,284,36
59,24,285,59
27,27,286,27
67,139,287,67
36,36,288,36
77,77,289,77
191,84,290,191
133,133,291,133
106,133,292,106
12,30,293,12
38,145,294,38
135,135,295,135
159,127,296,159
98,87,297,98
36,36,298,36
30,121,299,30
50,50,300,50
41,41,301,41
46,77,302,46
60,94,303,60
57,80,304,57
78,78,305,78
73,121,306,73
40,40,307,40
112,135,308,112
109,26,309,109
166,37,310,166
91,91,311,91
103,103,312,103
92,92,313,92
95,119,314,95
85,85,315,85
194,63,316,194
109,57,317,109
127,127,318,127
57,166,319,57
110,187,320,110
187,187,321,187
83,184,322,83
57,77,323,57
54,3,324,54
145,145,325,145
85,85,326,85
51,51,327,51
104,104,328,104
192,192,329,192
160,138,330,160
148,148,331,148
126,3,332,126
151,165,333,151
161,110,334,161
65,65,335,65
158,158,336,158
57,57,337,57
104,175,338,104
49,49,339,49
89,89,340,89
176,176,341,176
63,63,342,63
63,63,343,63
174,3,344,174
170,170,345,170
170,39,346,170
139,139,347,139
63,63,348,63
192,192,349,192
33,144,350,33
115,123,351,115
82,85,352,82
134,118,353,134
76,0,354,76
192,192,355,192
35,57,356,35
131,166,357,131
51,85,358,51
152,11,359,152
112,112,360,112
50,50,361,50
33,34,362,33
184,33,363,184
116,116,364,116
34,119,365,34
162,51,366,162
47,47,367,47
64,114,368,64
63,63,369,63
50,50,370,50
9,9,371,9
24,0,372,24
136,130,373,136
123,33,374,123
4,195,375,4
180,180,376,180
57,57,377,57
68,68,378,68
140,33,379,140
88,88,380,88
159,167,381,159
166,37,382,166
57,57,383,57
197,197,384,197
51,48,385,51
108,154,386,108
190,80,387,190
9,29,388,9
110,3,389,110
114,114,390,114
57,57,391,57
197,64,392,197
88,106,393,88
49,49,394,49
28,145,395,28
74,87,396,74
126,123,397,126
173,41,398,173
49,49,399,49
14,14,400,14
149,0,401,149
5,5,402,5
165,58,403,165
196,196,404,196
195,4,405,195
85,85,406,85
134,130,407,134
52,80,408,52
189,33,409,189
110,138,410,110
88,88,411,88
7,197,412,7
15,127,413,15
100,100,414,100
129,129,415,129
47,47,416,47
123,123,417,123
5,5,418,5
12,120,419,12
49,49,420,49
142,50,421,142
186,186,422,186
193,106,423,193
127,127,424,127
186,129,425,186
49,49,426,49
86,167,427,86
121,121,428,121
34,34,429,34
106,106,430,106
95,127,431,95
66,154,432,66
41,41,433,41
3,95,434,3
125,87,435,125
172,172,436,172
106,106,437,106
91,91,438,91
3,3,439,3
144,33,440,144
106,106,441,106
167,167,442,167
152,152,443,152
111,111,444,111
131,126,445,131
80,80,446,80
130,130,447,130
100,100,448,100
57,92,449,57
49,49,450,49
49,49,451,49
14,14,452,14
80,0,453,80
172,172,454,172
34,34,455,34
57,26,456,57
172,172,457,172
154,154,458,154
121,3,459,121
141,167,460,141
78,59,461,78
99,99,462,99
33,175,463,33
72,96,464,72
158,158,465,158
91,57,466,91
33,33,467,33
85,85,468,85
103,103,469,103
123,123,470,123
185,39,471,185
139,139,472,139
57,50,473,57
143,143,474,143
130,130,475,130
