Actual,Predicted,Id,Labels
9,9,0,9
13,0,1,13
0,0,2,0
19,49,3,19
3,3,4,3
18,3,5,18
21,111,6,21
0,3,7,0
27,27,8,27
36,36,9,36
4,4,10,4
1,1,11,1
38,38,12,38
48,48,13,48
50,48,14,50
51,51,15,51
5,5,16,5
37,37,17,37
30,30,18,30
47,47,19,47
50,50,20,50
61,30,21,61
65,135,22,65
13,94,23,13
52,52,24,52
69,69,25,69
59,35,26,59
82,8,27,82
76,119,28,76
16,3,29,16
63,63,30,63
63,63,31,63
63,63,32,63
85,85,33,85
34,34,34,34
0,24,35,0
56,56,36,56
94,111,37,94
71,26,38,71
5,5,39,5
37,37,40,37
53,53,41,53
96,72,42,96
3,3,43,3
3,3,44,3
102,9,45,102
80,89,46,80
24,24,47,24
63,63,48,63
63,35,49,63
63,63,50,63
58,58,51,58
80,52,52,80
114,114,53,114
51,42,54,51
20,176,55,20
74,106,56,74
118,22,57,118
79,8,58,79
120,133,59,120
53,53,60,53
24,24,61,24
46,46,62,46
6,6,63,6
125,125,64,125
106,106,65,106
86,70,66,86
99,99,67,99
88,88,68,88
54,54,69,54
70,24,70,70
93,3,71,93
41,41,72,41
62,60,73,62
61,61,74,61
63,63,75,63
124,45,76,124
40,40,77,40
33,59,78,33
71,0,79,71
138,138,80,138
80,24,81,80
103,103,82,103
132,132,83,132
46,46,84,46
16,16,85,16
101,101,86,101
6,6,87,6
29,114,88,29
63,63,89,63
63,63,90,63
129,97,91,129
0,0,92,0
144,144,93,144
63,63,94,63
117,167,95,117
146,146,96,146
147,62,97,147
133,123,98,133
133,63,99,133
34,133,100,34
19,24,101,19
72,72,102,72
49,49,103,49
138,138,104,138
67,67,105,67
134,134,106,134
73,178,107,73
84,84,108,84
85,85,109,85
22,138,110,22
77,77,111,77
60,119,112,60
36,36,113,36
36,23,114,36
8,8,115,8
129,139,116,129
156,197,117,156
44,44,118,44
130,130,119,130
28,60,120,28
123,33,121,123
140,80,122,140
41,41,123,41
158,158,124,158
63,28,125,63
63,63,126,63
75,197,127,75
88,88,128,88
3,3,129,3
3,3,130,3
34,128,131,34
94,94,132,94
17,95,133,17
49,49,134,49
9,9,135,9
7,33,136,7
7,106,137,7
163,163,138,163
96,39,139,96
64,64,140,64
120,120,141,120
142,63,142,142
73,73,143,73
145,67,144,145
2,2,145,2
168,168,146,168
113,57,147,113
68,68,148,68
119,119,149,119
114,114,150,114
57,57,151,57
64,64,152,64
127,127,153,127
83,123,154,83
106,39,155,106
71,77,156,71
136,130,157,136
3,3,158,3
88,88,159,88
41,41,160,41
159,80,161,159
154,50,162,154
124,124,163,124
63,63,164,63
85,85,165,85
47,47,166,47
170,170,167,170
44,44,168,44
77,77,169,77
28,78,170,28
135,135,171,135
177,177,172,177
49,49,173,49
85,61,174,85
106,106,175,106
157,157,176,157
171,171,177,171
34,34,178,34
60,60,179,60
112,112,180,112
155,3,181,155
171,171,182,171
33,123,183,33
178,57,184,178
106,106,185,106
63,63,186,63
143,143,187,143
126,126,188,126
156,123,189,156
121,121,190,121
25,0,191,25
78,78,192,78
119,59,193,119
112,112,194,112
51,41,195,51
91,91,196,91
142,142,197,142
180,180,198,180
155,115,199,155
15,135,200,15
171,171,201,171
165,165,202,165
63,63,203,63
49,49,204,49
99,99,205,99
44,44,206,44
141,141,207,141
9,9,208,9
182,182,209,182
106,106,210,106
62,62,211,62
169,169,212,169
103,103,213,103
176,176,214,176
179,179,215,179
90,90,216,90
135,135,217,135
57,95,218,57
32,51,219,32
3,3,220,3
60,67,221,60
5,5,222,5
116,116,223,116
52,62,224,52
120,120,225,120
161,123,226,161
178,178,227,178
60,57,228,60
140,3,229,140
88,88,230,88
145,145,231,145
37,37,232,37
26,129,233,26
121,121,234,121
106,194,235,106
85,85,236,85
57,124,237,57
170,170,238,170
32,131,239,32
185,154,240,185
9,9,241,9
78,78,242,78
104,52,243,104
