Actual,Predicted,Id,Labels
3,3,0,3
3,110,1,3
0,0,2,0
1,33,3,1
19,24,4,19
0,0,5,0
21,126,6,21
17,0,7,17
8,8,8,8
52,85,9,52
9,9,10,9
15,138,11,15
26,37,12,26
27,27,13,27
59,14,14,59
20,3,15,20
63,63,16,63
37,37,17,37
71,37,18,71
72,96,19,72
52,52,20,52
5,9,21,5
44,44,22,44
22,22,23,22
63,63,24,63
86,46,25,86
34,34,26,34
0,0,27,0
26,26,28,26
92,92,29,92
18,27,30,18
4,4,31,4
63,63,32,63
9,9,33,9
22,126,34,22
71,77,35,71
5,5,36,5
107,107,37,107
113,113,38,113
114,114,39,114
55,60,40,55
117,87,41,117
3,3,42,3
8,8,43,8
118,118,44,118
120,120,45,120
121,8,46,121
34,34,47,34
34,34,48,34
102,0,49,102
54,54,50,54
63,63,51,63
63,63,52,63
84,84,53,84
127,127,54,127
45,3,55,45
40,40,56,40
46,98,57,46
130,130,58,130
132,60,59,132
42,127,60,42
88,88,61,88
32,112,62,32
10,43,63,10
124,124,64,124
77,77,65,77
33,133,66,33
75,75,67,75
58,165,68,58
77,77,69,77
115,138,70,115
36,36,71,36
61,61,72,61
6,6,73,6
49,3,74,49
25,14,75,25
62,120,76,62
99,99,77,99
120,120,78,120
119,60,79,119
122,166,80,122
120,120,81,120
39,39,82,39
123,123,83,123
63,63,84,63
19,19,85,19
16,3,86,16
124,63,87,124
63,63,88,63
63,63,89,63
63,124,90,63
24,62,91,24
53,71,92,53
98,50,93,98
30,22,94,30
110,130,95,110
0,62,96,0
53,137,97,53
61,61,98,61
134,27,99,134
96,112,100,96
26,57,101,26
68,68,102,68
35,35,103,35
63,63,104,63
124,145,105,124
106,106,106,106
3,3,107,3
85,85,108,85
84,84,109,84
157,157,110,157
81,110,111,81
73,60,112,73
148,148,113,148
3,3,114,3
3,3,115,3
23,23,116,23
63,63,117,63
85,57,118,85
88,88,119,88
166,166,120,166
120,120,121,120
158,158,122,158
63,63,123,63
64,64,124,64
135,135,125,135
143,143,126,143
85,85,127,85
85,85,128,85
140,3,129,140
146,131,130,146
106,106,131,106
119,119,132,119
5,5,133,5
169,169,134,169
114,114,135,114
35,78,136,35
71,37,137,71
5,5,138,5
168,33,139,168
87,87,140,87
83,61,141,83
63,63,142,63
37,54,143,37
129,26,144,129
170,170,145,170
88,88,146,88
49,49,147,49
88,3,148,88
88,126,149,88
163,34,150,163
138,138,151,138
172,172,152,172
63,63,153,63
63,63,154,63
127,127,155,127
24,24,156,24
106,106,157,106
170,170,158,170
170,170,159,170
100,100,160,100
100,47,161,100
135,34,162,135
90,90,163,90
130,130,164,130
60,54,165,60
171,171,166,171
76,54,167,76
37,37,168,37
62,0,169,62
85,165,170,85
93,80,171,93
7,77,172,7
50,50,173,50
40,40,174,40
106,106,175,106
62,62,176,62
78,78,177,78
103,103,178,103
78,135,179,78
99,99,180,99
112,112,181,112
178,157,182,178
171,171,183,171
123,123,184,123
23,23,185,23
179,57,186,179
91,91,187,91
26,26,188,26
51,51,189,51
167,77,190,167
60,41,191,60
74,87,192,74
144,144,193,144
144,88,194,144
49,49,195,49
63,106,196,63
171,75,197,171
126,123,198,126
63,63,199,63
150,139,200,150
151,165,201,151
182,133,202,182
182,133,203,182
92,167,204,92
91,91,205,91
169,169,206,169
