Actual,Predicted,Id,Labels
0,0,0,0
6,17,1,6
8,3,2,8
0,0,3,0
15,123,4,15
1,170,5,1
25,167,6,25
28,154,7,28
21,21,8,21
34,34,9,34
22,138,10,22
38,145,11,38
40,40,12,40
19,123,13,19
47,65,14,47
26,26,15,26
37,37,16,37
53,53,17,53
57,109,18,57
37,37,19,37
63,63,20,63
11,11,21,11
73,14,22,73
0,0,23,0
79,3,24,79
46,77,25,46
63,106,26,63
3,3,27,3
23,23,28,23
45,37,29,45
5,5,30,5
67,67,31,67
19,19,32,19
24,0,33,24
16,3,34,16
49,49,35,49
5,5,36,5
59,33,37,59
110,123,38,110
114,114,39,114
35,35,40,35
61,61,41,61
32,180,42,32
76,113,43,76
74,49,44,74
34,34,45,34
63,63,46,63
35,24,47,35
102,72,48,102
88,3,49,88
112,112,50,112
14,14,51,14
85,85,52,85
60,154,53,60
88,88,54,88
4,4,55,4
133,34,56,133
51,31,57,51
26,26,58,26
44,44,59,44
33,33,60,33
41,41,61,41
123,123,62,123
44,44,63,44
78,78,64,78
3,3,65,3
56,47,66,56
63,106,67,63
34,34,68,34
77,77,69,77
119,119,70,119
32,167,71,32
84,90,72,84
127,127,73,127
120,120,74,120
144,144,75,144
94,94,76,94
63,63,77,63
58,130,78,58
81,175,79,81
8,8,80,8
100,100,81,100
31,51,82,31
53,23,83,53
63,124,84,63
5,5,85,5
120,120,86,120
34,34,87,34
63,63,88,63
49,49,89,49
51,51,90,51
99,99,91,99
99,99,92,99
73,170,93,73
21,24,94,21
138,138,95,138
3,5,96,3
36,36,97,36
20,104,98,20
18,171,99,18
113,80,100,113
87,87,101,87
71,112,102,71
116,116,103,116
155,136,104,155
63,63,105,63
63,63,106,63
60,57,107,60
133,133,108,133
112,148,109,112
135,135,110,135
106,106,111,106
29,9,112,29
96,72,113,96
146,131,114,146
30,30,115,30
106,106,116,106
62,133,117,62
63,63,118,63
63,63,119,63
88,143,120,88
148,148,121,148
5,5,122,5
34,33,123,34
78,96,124,78
134,3,125,134
72,72,126,72
57,42,127,57
88,88,128,88
101,101,129,101
163,37,130,163
60,60,131,60
96,1,132,96
138,138,133,138
120,120,134,120
66,92,135,66
63,63,136,63
36,36,137,36
10,26,138,10
90,90,139,90
41,41,140,41
143,143,141,143
27,30,142,27
26,26,143,26
165,165,144,165
114,114,145,114
106,106,146,106
147,147,147,147
47,47,148,47
67,67,149,67
106,106,150,106
3,121,151,3
27,33,152,27
63,63,153,63
148,148,154,148
46,77,155,46
81,104,156,81
17,17,157,17
124,124,158,124
173,173,159,173
63,106,160,63
63,63,161,63
51,51,162,51
95,41,163,95
50,48,164,50
77,77,165,77
77,26,166,77
170,170,167,170
177,177,168,177
105,54,169,105
14,113,170,14
171,171,171,171
2,26,172,2
109,46,173,109
13,57,174,13
132,129,175,132
123,88,176,123
103,103,177,103
85,85,178,85
154,50,179,154
5,5,180,5
119,119,181,119
169,169,182,169
63,63,183,63
127,127,184,127
126,3,185,126
117,57,186,117
28,166,187,28
114,9,188,114
99,99,189,99
176,138,190,176
64,64,191,64
34,34,192,34
166,37,193,166
85,82,194,85
58,130,195,58
119,0,196,119
138,138,197,138
83,83,198,83
181,181,199,181
152,152,200,152
42,42,201,42
36,36,202,36
178,0,203,178
106,106,204,106
169,169,205,169
177,135,206,177
145,57,207,145
171,123,208,171
104,123,209,104
33,33,210,33
162,51,211,162
69,69,212,69
49,49,213,49
179,33,214,179
165,165,215,165
107,37,216,107
135,135,217,135
71,167,218,71
3,3,219,3
82,82,220,82
141,42,221,141
70,42,222,70
93,88,223,93
171,123,224,171
104,123,225,104
178,123,226,178
40,40,227,40
64,64,228,64
120,120,229,120
136,58,230,136
88,88,231,88
63,63,232,63
182,1,233,182
65,65,234,65
9,9,235,9
175,175,236,175
3,3,237,3
140,3,238,140
2,0,239,2
170,170,240,170
175,175,241,175
49,49,242,49
62,62,243,62
133,133,244,133
133,34,245,133
80,80,246,80
80,175,247,80
3,3,248,3
57,34,249,57
103,103,250,103
140,123,251,140
186,186,252,186
168,110,253,168
9,9,254,9
151,165,255,151
57,157,256,57
98,17,257,98
117,37,258,117
109,109,259,109
155,153,260,155
100,100,261,100
44,44,262,44
148,14,263,148
188,87,264,188
172,172,265,172
87,87,266,87
129,55,267,129
50,154,268,50
63,63,269,63
106,106,270,106
137,55,271,137
62,62,272,62
157,157,273,157
175,161,274,175
108,69,275,108
48,50,276,48
84,84,277,84
158,178,278,158
75,121,279,75
90,90,280,90
34,34,281,34
118,118,282,118
39,39,283,39
61,130,284,61
172,172,285,172
60,127,286,60
3,3,287,3
50,154,288,50
124,3,289,124
124,1,290,124
23,23,291,23
124,57,292,124
85,85,293,85
130,130,294,130
85,85,295,85
166,54,296,166
80,3,297,80
3,88,298,3
63,63,299,63
85,85,300,85
109,109,301,109
57,139,302,57
183,139,303,183
55,26,304,55
106,106,305,106
17,80,306,17
85,85,307,85
95,95,308,95
13,13,309,13
100,100,310,100
34,34,311,34
55,55,312,55
51,51,313,51
57,80,314,57
159,50,315,159
52,106,316,52
138,3,317,138
92,80,318,92
156,123,319,156
26,26,320,26
187,110,321,187
145,145,322,145
142,166,323,142
37,37,324,37
33,9,325,33
134,104,326,134
23,23,327,23
192,192,328,192
123,175,329,123
164,164,330,164
167,167,331,167
57,67,332,57
170,37,333,170
50,48,334,50
129,139,335,129
123,115,336,123
49,49,337,49
103,103,338,103
62,62,339,62
91,51,340,91
145,145,341,145
33,33,342,33
126,123,343,126
3,37,344,3
