Actual,Predicted,Id,Labels
1,1,0,1
3,3,1,3
10,148,2,10
1,1,3,1
15,27,4,15
20,134,5,20
23,23,6,23
22,123,7,22
33,33,8,33
35,135,9,35
20,22,10,20
19,19,11,19
23,23,12,23
37,37,13,37
17,50,14,17
51,51,15,51
53,53,16,53
63,63,17,63
0,0,18,0
82,126,19,82
77,43,20,77
87,26,21,87
90,90,22,90
91,55,23,91
7,42,24,7
7,24,25,7
47,47,26,47
80,0,27,80
2,26,28,2
92,26,29,92
94,94,30,94
63,63,31,63
63,63,32,63
102,24,33,102
49,49,34,49
99,123,35,99
103,60,36,103
85,95,37,85
108,108,38,108
32,37,39,32
114,123,40,114
114,110,41,114
89,54,42,89
2,71,43,2
44,44,44,44
61,165,45,61
122,154,46,122
59,19,47,59
88,88,48,88
102,20,49,102
70,0,50,70
127,127,51,127
22,138,52,22
42,77,53,42
3,3,54,3
14,14,55,14
40,23,56,40
26,77,57,26
77,87,58,77
88,107,59,88
88,3,60,88
112,112,61,112
106,106,62,106
124,124,63,124
24,24,64,24
118,123,65,118
58,58,66,58
51,94,67,51
135,112,68,135
136,136,69,136
113,37,70,113
34,34,71,34
19,19,72,19
119,0,73,119
18,3,74,18
60,71,75,60
64,64,76,64
63,63,77,63
120,120,78,120
32,119,79,32
23,23,80,23
68,68,81,68
46,77,82,46
142,78,83,142
79,123,84,79
3,3,85,3
35,78,86,35
0,0,87,0
76,132,88,76
123,123,89,123
101,85,90,101
65,65,91,65
63,63,92,63
146,135,93,146
30,30,94,30
112,112,95,112
124,124,96,124
63,133,97,63
63,57,98,63
63,63,99,63
63,63,100,63
86,77,101,86
132,132,102,132
67,67,103,67
8,85,104,8
88,88,105,88
96,96,106,96
127,127,107,127
11,11,108,11
60,94,109,60
63,63,110,63
3,3,111,3
106,106,112,106
88,88,113,88
27,171,114,27
75,121,115,75
54,54,116,54
36,36,117,36
41,41,118,41
148,88,119,148
49,124,120,49
126,138,121,126
120,120,122,120
56,56,123,56
5,5,124,5
26,26,125,26
87,37,126,87
152,143,127,152
26,26,128,26
131,71,129,131
71,0,130,71
67,60,131,67
163,3,132,163
165,130,133,165
104,123,134,104
142,109,135,142
138,138,136,138
106,106,137,106
122,54,138,122
48,166,139,48
167,87,140,167
168,33,141,168
39,39,142,39
169,169,143,169
25,26,144,25
143,143,145,143
57,55,146,57
130,130,147,130
120,120,148,120
158,24,149,158
123,123,150,123
71,65,151,71
96,148,152,96
169,9,153,169
68,68,154,68
64,64,155,64
139,139,156,139
69,43,157,69
45,107,158,45
49,49,159,49
63,63,160,63
146,124,161,146
63,63,162,63
33,178,163,33
170,170,164,170
127,127,165,127
80,0,166,80
171,171,167,171
149,0,168,149
106,106,169,106
171,171,170,171
63,63,171,63
14,14,172,14
44,44,173,44
150,144,174,150
49,112,175,49
167,167,176,167
127,167,177,127
177,177,178,177
72,72,179,72
62,57,180,62
157,157,181,157
80,3,182,80
29,114,183,29
116,116,184,116
155,60,185,155
11,94,186,11
63,63,187,63
137,23,188,137
85,85,189,85
60,94,190,60
140,138,191,140
158,158,192,158
100,100,193,100
35,166,194,35
26,49,195,26
115,138,196,115
144,144,197,144
83,83,198,83
131,3,199,131
178,123,200,178
171,110,201,171
37,88,202,37
9,9,203,9
179,158,204,179
63,63,205,63
178,34,206,178
120,120,207,120
128,128,208,128
130,130,209,130
150,143,210,150
54,54,211,54
54,3,212,54
119,24,213,119
3,112,214,3
94,37,215,94
16,123,216,16
135,135,217,135
141,26,218,141
63,63,219,63
115,115,220,115
49,49,221,49
27,138,222,27
100,100,223,100
178,33,224,178
106,106,225,106
55,94,226,55
5,5,227,5
63,63,228,63
182,1,229,182
106,106,230,106
170,170,231,170
71,71,232,71
83,83,233,83
175,33,234,175
36,36,235,36
12,8,236,12
137,137,237,137
121,3,238,121
49,49,239,49
105,88,240,105
147,147,241,147
57,125,242,57
125,125,243,125
41,41,244,41
154,0,245,154
63,63,246,63
88,71,247,88
3,3,248,3
175,34,249,175
109,109,250,109
129,55,251,129
106,106,252,106
85,85,253,85
183,139,254,183
167,77,255,167
139,139,256,139
106,106,257,106
108,37,258,108
134,115,259,134
110,187,260,110
17,166,261,17
34,100,262,34
140,44,263,140
40,158,264,40
55,55,265,55
176,176,266,176
155,39,267,155
123,123,268,123
138,138,269,138
175,175,270,175
84,84,271,84
50,154,272,50
34,34,273,34
21,112,274,21
31,139,275,31
51,51,276,51
191,51,277,191
133,133,278,133
133,133,279,133
85,85,280,85
192,49,281,192
3,3,282,3
106,106,283,106
85,197,284,85
78,78,285,78
63,63,286,63
62,62,287,62
106,63,288,106
57,57,289,57
124,131,290,124
41,41,291,41
143,175,292,143
73,71,293,73
172,172,294,172
24,24,295,24
3,3,296,3
3,3,297,3
52,90,298,52
85,85,299,85
174,172,300,174
119,0,301,119
81,85,302,81
103,103,303,103
26,26,304,26
166,166,305,166
50,50,306,50
85,166,307,85
186,67,308,186
57,67,309,57
184,158,310,184
47,47,311,47
195,65,312,195
57,55,313,57
31,139,314,31
34,34,315,34
34,119,316,34
33,33,317,33
75,3,318,75
60,14,319,60
160,115,320,160
173,55,321,173
62,112,322,62
156,110,323,156
30,30,324,30
78,78,325,78
85,85,326,85
38,67,327,38
133,133,328,133
52,88,329,52
138,115,330,138
192,192,331,192
40,40,332,40
33,1,333,33
170,88,334,170
5,5,335,5
5,5,336,5
3,3,337,3
117,77,338,117
46,46,339,46
98,48,340,98
164,57,341,164
80,167,342,80
145,145,343,145
143,175,344,143
190,57,345,190
145,145,346,145
159,138,347,159
60,67,348,60
49,49,349,49
14,0,350,14
49,71,351,49
49,49,352,49
111,111,353,111
62,63,354,62
85,85,355,85
98,109,356,98
78,78,357,78
51,60,358,51
166,37,359,166
57,103,360,57
9,175,361,9
49,49,362,49
116,116,363,116
100,100,364,100
13,80,365,13
49,49,366,49
77,77,367,77
112,24,368,112
57,148,369,57
180,62,370,180
123,110,371,123
85,85,372,85
161,123,373,161
80,127,374,80
110,123,375,110
152,152,376,152
72,72,377,72
95,54,378,95
60,139,379,60
174,174,380,174
120,120,381,120
93,51,382,93
0,14,383,0
50,80,384,50
57,80,385,57
151,123,386,151
4,65,387,4
189,123,388,189
91,60,389,91
6,154,390,6
109,37,391,109
193,110,392,193
154,3,393,154
197,197,394,197
50,3,395,50
57,51,396,57
110,0,397,110
66,85,398,66
81,158,399,81
42,50,400,42
167,77,401,167
5,5,402,5
48,48,403,48
51,36,404,51
124,124,405,124
134,175,406,134
103,103,407,103
65,65,408,65
88,88,409,88
184,175,410,184
145,145,411,145
196,196,412,196
62,62,413,62
49,49,414,49
9,175,415,9
99,22,416,99
55,55,417,55
43,127,418,43
196,57,419,196
162,94,420,162
57,51,421,57
49,49,422,49
181,24,423,181
103,139,424,103
34,34,425,34
34,34,426,34
57,57,427,57
194,106,428,194
85,123,429,85
49,49,430,49
14,148,431,14
187,49,432,187
36,36,433,36
37,37,434,37
47,47,435,47
157,157,436,157
110,0,437,110
88,88,438,88
14,3,439,14
74,166,440,74
163,157,441,163
91,91,442,91
172,172,443,172
14,14,444,14
188,48,445,188
78,78,446,78
